,data_indexes,lables,Latitude,Longitude,Parent Incident Type
269070,273445,1,42.955,-78.874,Theft
269072,273447,1,42.948,-78.878,Theft
269075,273450,1,42.954,-78.898,Theft
269085,273460,1,42.955,-78.904,Breaking & Entering
269092,273467,1,42.948,-78.871,Theft
269094,273469,1,42.957,-78.87,Theft
269099,273474,1,42.928,-78.874,Theft
269114,273490,1,42.947,-78.877,Theft
269117,273493,1,42.924,-78.893,Theft
269120,273496,1,42.95,-78.882,Assault
269123,273499,1,42.951,-78.869,Robbery
269130,273506,1,42.935,-78.869,Theft
269131,273507,1,42.94,-78.899,Breaking & Entering
269138,273514,1,42.955,-78.898,Assault
269143,273519,1,42.947,-78.902,Theft
269152,273528,1,42.957,-78.895,Breaking & Entering
269153,273529,1,42.923,-78.876,Theft
269155,273531,1,42.951,-78.905,Breaking & Entering
269156,273532,1,42.95,-78.899,Theft
269158,273534,1,42.939,-78.899,Theft
269168,273544,1,42.937,-78.899,Breaking & Entering
269178,273554,1,42.954,-78.878,Theft
269187,273563,1,42.954,-78.905,Assault
269191,273567,1,42.956,-78.874,Theft
269195,273571,1,42.924,-78.877,Theft of Vehicle
269207,273583,1,42.924,-78.89,Breaking & Entering
269209,273585,1,42.958,-78.849,Theft
269215,273591,1,42.927,-78.894,Theft
269224,273600,1,42.947,-78.891,Theft
269229,273605,1,42.958,-78.901,Assault
269236,273613,1,42.964,-78.899,Breaking & Entering
269243,273620,1,42.922,-78.895,Theft
269247,273624,1,42.948,-78.884,Assault
269252,273629,1,42.948,-78.889,Assault
269254,273631,1,42.945,-78.868,Theft
269258,273635,1,42.923,-78.895,Theft
269267,273644,1,42.94,-78.867,Robbery
269279,273656,1,42.952,-78.877,Theft
269313,273691,1,42.922,-78.897,Theft
269324,273702,1,42.954,-78.865,Theft
269327,273705,1,42.935,-78.902,Theft
269335,273713,1,42.941,-78.89,Breaking & Entering
269343,273721,1,42.941,-78.901,Robbery
269344,273722,1,42.948,-78.871,Theft
269346,273724,1,42.956,-78.89,Theft
269348,273726,1,42.924,-78.887,Breaking & Entering
269353,273731,1,42.952,-78.907,Assault
269355,273733,1,42.948,-78.907,Breaking & Entering
269362,273740,1,42.957,-78.873,Theft
269364,273742,1,42.963,-78.896,Theft
269369,273747,1,42.947,-78.86,Theft
269381,273759,1,42.941,-78.894,Breaking & Entering
269388,273766,1,42.948,-78.871,Theft
269393,273771,1,42.927,-78.879,Breaking & Entering
269398,273776,1,42.926,-78.89,Assault
269402,273781,1,42.93,-78.855,Theft
269403,273782,1,42.925,-78.87,Theft
269404,273783,1,42.927,-78.877,Theft
269412,273791,1,42.919,-78.889,Breaking & Entering
269414,273793,1,42.926,-78.877,Assault
269421,273800,1,42.949,-78.889,Assault
269428,273807,1,42.954,-78.879,Theft
269439,273818,1,42.952,-78.876,Theft
269440,273819,1,42.955,-78.878,Theft
269443,273822,1,42.919,-78.898,Theft
269446,273825,1,42.938,-78.9,Breaking & Entering
269448,273827,1,42.928,-78.884,Assault
269449,273828,1,42.948,-78.871,Theft
269451,273830,1,42.928,-78.874,Theft
269470,273849,1,42.95,-78.886,Theft
269473,273852,1,42.94,-78.868,Theft
269475,273854,1,42.956,-78.87,Theft
269484,273863,1,42.943,-78.903,Breaking & Entering
269489,273868,1,42.946,-78.852,Theft
269491,273870,1,42.948,-78.884,Assault
269519,273899,1,42.925,-78.887,Theft
269522,273902,1,42.946,-78.908,Theft
269523,273903,1,42.953,-78.902,Theft
269534,273915,1,42.944,-78.904,Breaking & Entering
269538,273919,1,42.948,-78.859,Theft
269539,273920,1,42.919,-78.892,Theft
269540,273921,1,42.942,-78.884,Theft of Vehicle
269546,273927,1,42.94,-78.869,Assault
269549,273930,1,42.948,-78.861,Theft
269550,273931,1,42.959,-78.898,Assault
269552,273933,1,42.941,-78.88,Theft of Vehicle
269558,273939,1,42.947,-78.902,Theft
269560,273941,1,42.957,-78.89,Theft of Vehicle
269561,273942,1,42.954,-78.898,Theft of Vehicle
269574,273955,1,42.954,-78.888,Assault
269580,273961,1,42.957,-78.903,Breaking & Entering
269592,273973,1,42.938,-78.868,Breaking & Entering
269595,273976,1,42.955,-78.877,Theft
269603,273984,1,42.958,-78.859,Robbery
269605,273986,1,42.948,-78.871,Theft
269609,273991,1,42.951,-78.9,Breaking & Entering
269616,273998,1,42.948,-78.901,Theft
269621,274003,1,42.953,-78.879,Assault
269623,274005,1,42.951,-78.869,Theft
269625,274007,1,42.94,-78.869,Breaking & Entering
269639,274021,1,42.953,-78.902,Theft
269641,274023,1,42.92,-78.898,Theft
269657,274040,1,42.946,-78.891,Theft of Vehicle
269660,274043,1,42.948,-78.882,Assault
269670,274053,1,42.954,-78.878,Theft
269671,274054,1,42.956,-78.865,Theft of Vehicle
269674,274057,1,42.95,-78.886,Breaking & Entering
269677,274060,1,42.925,-78.896,Theft
269679,274062,1,42.93,-78.889,Robbery
269680,274063,1,42.948,-78.854,Assault
269685,274068,1,42.947,-78.851,Theft
269686,274069,1,42.937,-78.891,Theft
269704,274087,1,42.926,-78.877,Assault
269712,274095,1,42.95,-78.898,Breaking & Entering
269719,274102,1,42.942,-78.89,Assault
269726,274109,1,42.92,-78.891,Breaking & Entering
269731,274115,1,42.94,-78.895,Theft
269735,274119,1,42.941,-78.895,Theft
269744,274128,1,42.928,-78.887,Other Sexual Offense
269751,274135,1,42.937,-78.9,Assault
269753,274137,1,42.947,-78.903,Theft
269755,274139,1,42.927,-78.889,Breaking & Entering
269757,274141,1,42.954,-78.888,Theft
269768,274153,1,42.926,-78.888,Sexual Assault
269770,274155,1,42.926,-78.88,Assault
269782,274168,1,42.935,-78.903,Theft
269786,274172,1,42.954,-78.9,Theft of Vehicle
269788,274174,1,42.949,-78.865,Theft of Vehicle
269791,274177,1,42.939,-78.874,Theft
269801,274187,1,42.946,-78.886,Theft
269806,274192,1,42.921,-78.891,Breaking & Entering
269812,274198,1,42.94,-78.893,Breaking & Entering
269817,274203,1,42.923,-78.895,Theft of Vehicle
269829,274216,1,42.925,-78.89,Assault
269835,274222,1,42.952,-78.899,Assault
269841,274228,1,42.954,-78.878,Theft
269857,274244,1,42.95,-78.908,Theft
269858,274245,1,42.924,-78.892,Breaking & Entering
269860,274247,1,42.958,-78.869,Theft
269867,274254,1,42.942,-78.884,Theft of Vehicle
269868,274255,1,42.96,-78.897,Assault
269874,274261,1,42.957,-78.886,Breaking & Entering
269879,274266,1,42.947,-78.889,Theft
269880,274267,1,42.954,-78.878,Theft
269887,274274,1,42.939,-78.899,Theft
269888,274275,1,42.966,-78.898,Theft
269889,274276,1,42.954,-78.879,Theft
269901,274288,1,42.953,-78.888,Breaking & Entering
269903,274290,1,42.959,-78.87,Theft
269904,274291,1,42.937,-78.903,Theft of Vehicle
269910,274297,1,42.944,-78.907,Robbery
269915,274302,1,42.925,-78.888,Robbery
269942,274329,1,42.959,-78.898,Theft
269947,274334,1,42.939,-78.888,Theft of Vehicle
269948,274335,1,42.949,-78.877,Theft
269951,274338,1,42.925,-78.887,Breaking & Entering
269953,274340,1,42.938,-78.903,Theft
269957,274344,1,42.957,-78.872,Robbery
269963,274350,1,42.925,-78.879,Theft
269964,274351,1,42.938,-78.89,Theft
269970,274357,1,42.936,-78.874,Theft
269979,274366,1,42.954,-78.9,Assault
269991,274378,1,42.949,-78.864,Theft of Vehicle
270001,274388,1,42.952,-78.906,Assault
270002,274390,1,42.954,-78.879,Assault
270005,274393,1,42.94,-78.867,Theft
270010,274398,1,42.94,-78.893,Breaking & Entering
270014,274402,1,42.943,-78.899,Breaking & Entering
270016,274404,1,42.958,-78.865,Breaking & Entering
270019,274407,1,42.952,-78.907,Breaking & Entering
270028,274416,1,42.94,-78.893,Breaking & Entering
270029,274417,1,42.953,-78.855,Theft of Vehicle
270039,274427,1,42.926,-78.883,Assault
270047,274435,1,42.948,-78.877,Theft
270056,274444,1,42.955,-78.904,Breaking & Entering
270066,274454,1,42.95,-78.886,Theft
270069,274457,1,42.923,-78.875,Theft
270070,274458,1,42.926,-78.889,Theft
270073,274461,1,42.928,-78.869,Theft
270075,274463,1,42.948,-78.859,Breaking & Entering
270084,274472,1,42.962,-78.898,Theft
270087,274475,1,42.926,-78.884,Assault
270089,274477,1,42.928,-78.89,Theft
270091,274479,1,42.955,-78.904,Robbery
270096,274484,1,42.954,-78.878,Theft
270098,274486,1,42.954,-78.879,Theft
270100,274488,1,42.931,-78.888,Theft
270101,274489,1,42.951,-78.907,Assault
270108,274496,1,42.958,-78.905,Theft
270117,274505,1,42.956,-78.869,Theft
270122,274510,1,42.936,-78.902,Assault
270129,274517,1,42.938,-78.893,Assault
270130,274518,1,42.934,-78.881,Theft
270131,274519,1,42.928,-78.89,Theft
270153,274541,1,42.948,-78.871,Assault
270159,274547,1,42.919,-78.892,Theft
270167,274555,1,42.926,-78.888,Breaking & Entering
270171,274559,1,42.917,-78.894,Assault
270173,274561,1,42.94,-78.89,Theft
270177,274565,1,42.919,-78.893,Theft
270178,274566,1,42.96,-78.903,Breaking & Entering
270187,274575,1,42.959,-78.896,Theft
270191,274579,1,42.952,-78.865,Assault
270195,274583,1,42.956,-78.903,Theft
270197,274585,1,42.959,-78.895,Assault
270210,274598,1,42.925,-78.891,Theft
270215,274603,1,42.96,-78.907,Assault
270217,274605,1,42.951,-78.854,Assault
270231,274619,1,42.927,-78.877,Theft
270233,274621,1,42.942,-78.891,Theft
270235,274623,1,42.946,-78.887,Theft
270240,274628,1,42.957,-78.86,Breaking & Entering
270251,274639,1,42.951,-78.869,Robbery
270254,274642,1,42.936,-78.899,Sexual Assault
270261,274649,1,42.921,-78.89,Breaking & Entering
270272,274660,1,42.958,-78.885,Assault
270274,274662,1,42.949,-78.902,Theft
270294,274682,1,42.943,-78.869,Theft
270301,274689,1,42.949,-78.877,Theft
270304,274692,1,42.941,-78.867,Theft
270309,274697,1,42.95,-78.885,Breaking & Entering
270317,274705,1,42.957,-78.875,Theft of Vehicle
270322,274710,1,42.927,-78.888,Theft
270332,274720,1,42.932,-78.892,Theft of Vehicle
270333,274721,1,42.947,-78.863,Theft
270340,274728,1,42.925,-78.885,Theft
270341,274729,1,42.926,-78.896,Theft
270346,274734,1,42.937,-78.904,Breaking & Entering
270358,274746,1,42.928,-78.89,Theft
270359,274747,1,42.954,-78.866,Theft
270361,274749,1,42.948,-78.907,Assault
270373,274761,1,42.946,-78.867,Breaking & Entering
270378,274766,1,42.938,-78.901,Breaking & Entering
270382,274770,1,42.959,-78.896,Sexual Assault
270389,274777,1,42.936,-78.873,Theft
270393,274781,1,42.959,-78.896,Assault
270397,274785,1,42.948,-78.871,Theft
270400,274789,1,42.953,-78.904,Other Sexual Offense
270408,274797,1,42.938,-78.904,Theft
270409,274798,1,42.948,-78.89,Robbery
270416,274805,1,42.948,-78.884,Theft
270417,274806,1,42.925,-78.887,Breaking & Entering
270418,274807,1,42.954,-78.9,Sexual Offense
270422,274811,1,42.945,-78.87,Theft
270428,274817,1,42.952,-78.903,Theft of Vehicle
270437,274826,1,42.947,-78.851,Assault
270456,274846,1,42.924,-78.875,Theft
270460,274850,1,42.951,-78.883,Breaking & Entering
270463,274853,1,42.948,-78.864,Breaking & Entering
270466,274856,1,42.955,-78.872,Theft
270468,274858,1,42.957,-78.866,Assault
270475,274865,1,42.926,-78.877,Assault
270477,274867,1,42.938,-78.891,Theft
270481,274871,1,42.949,-78.878,Theft
270488,274878,1,42.947,-78.851,Assault
270489,274879,1,42.962,-78.903,Breaking & Entering
270496,274886,1,42.943,-78.907,Theft
270510,274900,1,42.919,-78.887,Theft
270517,274907,1,42.948,-78.869,Theft
270518,274908,1,42.95,-78.861,Theft
270525,274915,1,42.919,-78.898,Breaking & Entering
270529,274919,1,42.942,-78.884,Assault
270537,274927,1,42.948,-78.871,Theft
270547,274937,1,42.953,-78.888,Theft
270549,274939,1,42.944,-78.865,Assault
270552,274942,1,42.921,-78.889,Assault
270556,274946,1,42.928,-78.877,Assault
270561,274952,1,42.944,-78.901,Assault
270568,274959,1,42.938,-78.892,Theft of Vehicle
270575,274966,1,42.952,-78.907,Breaking & Entering
270589,274980,1,42.922,-78.878,Theft
270591,274982,1,42.924,-78.894,Robbery
270592,274984,1,42.927,-78.89,Theft
270600,274992,1,42.961,-78.901,Theft
270608,275000,1,42.922,-78.89,Theft
270614,275006,1,42.924,-78.889,Breaking & Entering
270616,275008,1,42.951,-78.906,Other Sexual Offense
270619,275011,1,42.959,-78.903,Theft
270620,275012,1,42.925,-78.884,Theft
270622,275014,1,42.919,-78.89,Theft
270627,275019,1,42.948,-78.884,Theft
270629,275021,1,42.94,-78.889,Theft
270630,275022,1,42.947,-78.854,Theft
270634,275026,1,42.94,-78.885,Theft
270636,275028,1,42.939,-78.886,Robbery
270637,275030,1,42.958,-78.904,Robbery
270641,275034,1,42.922,-78.893,Theft
270647,275041,1,42.947,-78.888,Robbery
270652,275046,1,42.947,-78.887,Assault
270656,275050,1,42.956,-78.877,Theft
270657,275051,1,42.948,-78.881,Breaking & Entering
270658,275052,1,42.957,-78.864,Theft
270671,275066,1,42.946,-78.861,Theft
270672,275067,1,42.948,-78.884,Theft
270683,275078,1,42.952,-78.879,Assault
270685,275080,1,42.942,-78.906,Breaking & Entering
270690,275085,1,42.928,-78.871,Theft
270695,275090,1,42.941,-78.886,Robbery
270703,275098,1,42.951,-78.902,Breaking & Entering
270706,275101,1,42.958,-78.858,Assault
270712,275107,1,42.95,-78.904,Theft
270716,275111,1,42.955,-78.877,Theft
270722,275117,1,42.929,-78.888,Theft
270727,275122,1,42.947,-78.851,Assault
270730,275125,1,42.957,-78.889,Assault
270731,275126,1,42.94,-78.904,Assault
270734,275129,1,42.928,-78.877,Theft
270739,275134,1,42.918,-78.894,Homicide
270741,275136,1,42.936,-78.902,Theft of Vehicle
270746,275141,1,42.926,-78.887,Theft
270761,275157,1,42.92,-78.885,Theft
270762,275158,1,42.927,-78.894,Breaking & Entering
270776,275172,1,42.927,-78.888,Theft
270784,275180,1,42.926,-78.89,Assault
270789,275185,1,42.926,-78.881,Theft
270790,275186,1,42.956,-78.891,Theft of Vehicle
270798,275194,1,42.922,-78.885,Breaking & Entering
270806,275202,1,42.941,-78.899,Theft
270807,275203,1,42.919,-78.896,Assault
270827,275223,1,42.921,-78.886,Theft of Vehicle
270828,275224,1,42.943,-78.901,Theft
270830,275226,1,42.948,-78.869,Theft
270832,275228,1,42.928,-78.877,Theft
270839,275236,1,42.951,-78.883,Assault
270840,275237,1,42.921,-78.885,Theft
270852,275250,1,42.945,-78.868,Theft
270861,275259,1,42.937,-78.892,Breaking & Entering
270863,275261,1,42.938,-78.864,Theft
270872,275270,1,42.943,-78.868,Theft
270879,275277,1,42.946,-78.871,Theft
270881,275279,1,42.944,-78.866,Sexual Assault
270888,275286,1,42.941,-78.868,Theft of Vehicle
270892,275290,1,42.954,-78.878,Theft
270894,275292,1,42.948,-78.871,Theft
270896,275294,1,42.926,-78.884,Assault
270897,275295,1,42.957,-78.908,Assault
270918,275317,1,42.927,-78.888,Robbery
270921,275321,1,42.942,-78.888,Theft
270923,275323,1,42.954,-78.879,Theft
270932,275332,1,42.954,-78.879,Theft
270933,275333,1,42.945,-78.886,Theft
270934,275334,1,42.926,-78.878,Theft
270935,275335,1,42.947,-78.891,Theft
270943,275343,1,42.928,-78.883,Theft
270946,275346,1,42.95,-78.891,Theft
270950,275350,1,42.942,-78.887,Robbery
270952,275352,1,42.943,-78.883,Theft of Vehicle
270954,275354,1,42.927,-78.89,Theft
270956,275356,1,42.949,-78.9,Theft
270957,275357,1,42.924,-78.896,Assault
270964,275364,1,42.946,-78.891,Robbery
270967,275367,1,42.941,-78.908,Theft
270971,275371,1,42.947,-78.901,Theft of Vehicle
270973,275373,1,42.952,-78.877,Theft of Vehicle
270977,275377,1,42.95,-78.905,Breaking & Entering
270985,275387,1,42.941,-78.879,Breaking & Entering
270990,275392,1,42.922,-78.884,Theft
271001,275403,1,42.951,-78.904,Assault
271007,275409,1,42.957,-78.888,Theft
271010,275412,1,42.941,-78.889,Theft
271011,275413,1,42.954,-78.879,Theft
271019,275421,1,42.948,-78.871,Theft
271020,275422,1,42.955,-78.874,Theft
271023,275425,1,42.943,-78.902,Breaking & Entering
271026,275428,1,42.93,-78.892,Robbery
271033,275435,1,42.946,-78.888,Breaking & Entering
271037,275439,1,42.949,-78.907,Breaking & Entering
271040,275442,1,42.922,-78.885,Theft
271043,275445,1,42.923,-78.879,Breaking & Entering
271055,275457,1,42.919,-78.887,Theft of Vehicle
271056,275458,1,42.931,-78.891,Assault
271070,275472,1,42.94,-78.907,Assault
271071,275473,1,42.952,-78.869,Breaking & Entering
271076,275478,1,42.935,-78.866,Theft
271083,275486,1,42.943,-78.866,Theft
271087,275490,1,42.954,-78.872,Theft
271095,275498,1,42.951,-78.865,Assault
271096,275499,1,42.941,-78.868,Theft
271103,275506,1,42.936,-78.866,Breaking & Entering
271110,275513,1,42.956,-78.9,Assault
271120,275523,1,42.922,-78.876,Theft
271141,275544,1,42.956,-78.905,Theft
271162,275567,1,42.941,-78.899,Robbery
271166,275571,1,42.942,-78.88,Theft
271172,275577,1,42.923,-78.88,Theft
271179,275584,1,42.953,-78.905,Breaking & Entering
271180,275585,1,42.948,-78.886,Breaking & Entering
271185,275590,1,42.948,-78.871,Theft
271189,275594,1,42.942,-78.885,Assault
271190,275595,1,42.957,-78.869,Theft
271196,275601,1,42.941,-78.884,Theft
271198,275603,1,42.95,-78.885,Assault
271217,275622,1,42.92,-78.893,Theft of Vehicle
271218,275623,1,42.943,-78.884,Breaking & Entering
271219,275624,1,42.948,-78.879,Breaking & Entering
271224,275629,1,42.942,-78.907,Theft
271228,275633,1,42.951,-78.871,Assault
271234,275639,1,42.937,-78.892,Theft
271246,275652,1,42.951,-78.904,Theft
271247,275653,1,42.921,-78.886,Theft
271255,275661,1,42.927,-78.868,Breaking & Entering
271256,275662,1,42.958,-78.886,Assault
271263,275669,1,42.953,-78.873,Breaking & Entering
271273,275679,1,42.962,-78.903,Other Sexual Offense
271279,275685,1,42.946,-78.891,Theft
271285,275691,1,42.948,-78.884,Theft
271287,275693,1,42.95,-78.897,Assault
271288,275694,1,42.954,-78.878,Theft
271297,275703,1,42.955,-78.874,Theft
271299,275705,1,42.927,-78.87,Theft
271308,275714,1,42.959,-78.905,Assault
271314,275720,1,42.955,-78.897,Assault
271317,275723,1,42.93,-78.891,Theft of Vehicle
271332,275738,1,42.949,-78.907,Theft
271335,275741,1,42.96,-78.907,Theft
271340,275746,1,42.941,-78.874,Assault
271341,275747,1,42.928,-78.889,Robbery
271353,275759,1,42.946,-78.871,Theft
271358,275764,1,42.956,-78.904,Sexual Assault
271364,275770,1,42.954,-78.878,Theft
271365,275771,1,42.925,-78.891,Breaking & Entering
271369,275775,1,42.945,-78.861,Breaking & Entering
271373,275779,1,42.957,-78.866,Assault
271382,275788,1,42.945,-78.87,Theft
271384,275790,1,42.942,-78.853,Theft
271393,275799,1,42.955,-78.861,Theft of Vehicle
271404,275810,1,42.921,-78.88,Theft
271415,275821,1,42.929,-78.894,Theft
271416,275822,1,42.925,-78.886,Theft of Vehicle
271418,275824,1,42.957,-78.892,Theft of Vehicle
271420,275826,1,42.936,-78.904,Breaking & Entering
271424,275830,1,42.943,-78.868,Assault
271425,275831,1,42.936,-78.878,Theft
271426,275832,1,42.952,-78.876,Theft
271430,275836,1,42.948,-78.875,Theft
271431,275837,1,42.948,-78.869,Assault
271435,275841,1,42.943,-78.868,Theft
271437,275843,1,42.941,-78.904,Theft
271441,275847,1,42.919,-78.89,Theft
271446,275852,1,42.92,-78.898,Assault
271448,275854,1,42.938,-78.867,Breaking & Entering
271454,275860,1,42.961,-78.901,Theft
271457,275864,1,42.949,-78.883,Theft of Vehicle
271462,275870,1,42.937,-78.891,Theft
271469,275877,1,42.945,-78.87,Theft
271475,275883,1,42.919,-78.888,Assault
271477,275885,1,42.923,-78.877,Theft
271478,275886,1,42.947,-78.908,Assault
271489,275897,1,42.956,-78.868,Theft
271490,275898,1,42.956,-78.905,Theft
271492,275900,1,42.956,-78.902,Assault
271496,275904,1,42.939,-78.904,Theft
271508,275916,1,42.924,-78.894,Breaking & Entering
271511,275919,1,42.939,-78.873,Theft
271512,275920,1,42.956,-78.895,Breaking & Entering
271518,275926,1,42.921,-78.887,Theft
271525,275933,1,42.939,-78.904,Assault
271529,275937,1,42.923,-78.889,Assault
271545,275953,1,42.954,-78.878,Theft
271548,275956,1,42.954,-78.878,Theft
271552,275960,1,42.943,-78.852,Theft
271553,275961,1,42.927,-78.883,Breaking & Entering
271559,275967,1,42.924,-78.887,Theft
271562,275970,1,42.921,-78.886,Theft
271564,275972,1,42.95,-78.905,Theft
271565,275973,1,42.927,-78.896,Breaking & Entering
271568,275976,1,42.954,-78.861,Theft
271571,275979,1,42.937,-78.878,Theft
271578,275987,1,42.955,-78.861,Assault
271582,275991,1,42.947,-78.854,Breaking & Entering
271589,275998,1,42.919,-78.895,Theft
271608,276017,1,42.945,-78.87,Theft
271610,276019,1,42.953,-78.906,Breaking & Entering
271623,276032,1,42.95,-78.904,Theft
271636,276045,1,42.948,-78.888,Theft
271640,276049,1,42.938,-78.89,Robbery
271641,276050,1,42.94,-78.891,Theft
271643,276052,1,42.95,-78.887,Theft
271645,276054,1,42.952,-78.905,Breaking & Entering
271646,276055,1,42.941,-78.899,Theft
271651,276060,1,42.943,-78.868,Theft
271655,276064,1,42.924,-78.882,Theft of Vehicle
271658,276068,1,42.923,-78.877,Theft
271659,276069,1,42.958,-78.896,Theft
271663,276073,1,42.95,-78.904,Theft
271669,276079,1,42.955,-78.874,Theft
271673,276083,1,42.92,-78.899,Theft
271674,276084,1,42.946,-78.906,Theft
271676,276086,1,42.923,-78.88,Theft
271677,276087,1,42.954,-78.878,Theft
271680,276090,1,42.963,-78.901,Breaking & Entering
271681,276091,1,42.949,-78.878,Theft
271691,276101,1,42.959,-78.897,Assault
271699,276110,1,42.947,-78.903,Theft
271701,276112,1,42.95,-78.905,Theft of Vehicle
271710,276121,1,42.925,-78.886,Robbery
271712,276123,1,42.958,-78.896,Theft
271714,276125,1,42.927,-78.873,Theft
271718,276129,1,42.955,-78.874,Theft
271720,276131,1,42.948,-78.853,Assault
271724,276135,1,42.959,-78.899,Breaking & Entering
271727,276138,1,42.929,-78.891,Breaking & Entering
271732,276143,1,42.941,-78.905,Assault
271735,276146,1,42.93,-78.872,Theft
271737,276148,1,42.951,-78.878,Theft
271752,276164,1,42.954,-78.878,Theft
271758,276170,1,42.948,-78.871,Theft
271760,276172,1,42.945,-78.854,Theft
271773,276185,1,42.924,-78.891,Other Sexual Offense
271775,276187,1,42.934,-78.901,Assault
271788,276200,1,42.953,-78.868,Theft
271791,276203,1,42.948,-78.869,Robbery
271798,276210,1,42.938,-78.89,Assault
271804,276216,1,42.952,-78.903,Breaking & Entering
271817,276229,1,42.958,-78.904,Assault
271819,276231,1,42.95,-78.853,Theft
271836,276248,1,42.941,-78.879,Theft
271837,276249,1,42.951,-78.863,Assault
271838,276250,1,42.954,-78.904,Theft
271849,276261,1,42.922,-78.877,Theft
271856,276268,1,42.918,-78.891,Theft of Vehicle
271860,276272,1,42.952,-78.906,Breaking & Entering
271868,276280,1,42.958,-78.908,Assault
271881,276293,1,42.937,-78.892,Theft
271889,276301,1,42.954,-78.878,Theft
271897,276309,1,42.955,-78.888,Theft
271902,276314,1,42.926,-78.881,Breaking & Entering
271903,276315,1,42.941,-78.873,Theft
271917,276329,1,42.944,-78.898,Theft
271930,276342,1,42.945,-78.87,Theft
271940,276352,1,42.928,-78.874,Theft
271949,276361,1,42.928,-78.871,Sexual Offense
271952,276364,1,42.955,-78.878,Theft
271955,276367,1,42.93,-78.883,Assault
271974,276386,1,42.927,-78.877,Theft
271976,276388,1,42.948,-78.871,Theft
271978,276390,1,42.943,-78.868,Theft
271981,276393,1,42.955,-78.904,Theft
271986,276398,1,42.954,-78.865,Theft
271987,276399,1,42.918,-78.891,Robbery
271988,276400,1,42.938,-78.895,Breaking & Entering
271990,276402,1,42.949,-78.904,Breaking & Entering
271995,276407,1,42.94,-78.895,Theft
271998,276410,1,42.956,-78.87,Theft
271999,276411,1,42.924,-78.889,Theft
272000,276412,1,42.936,-78.894,Theft
272005,276417,1,42.942,-78.902,Breaking & Entering
272008,276420,1,42.928,-78.877,Robbery
272009,276421,1,42.944,-78.907,Theft
272011,276423,1,42.955,-78.877,Assault
272037,276449,1,42.925,-78.892,Breaking & Entering
272039,276451,1,42.958,-78.859,Theft
272052,276464,1,42.958,-78.885,Breaking & Entering
272054,276466,1,42.958,-78.908,Assault
272057,276469,1,42.955,-78.874,Theft
272059,276471,1,42.922,-78.877,Assault
272065,276477,1,42.924,-78.895,Assault
272071,276484,1,42.954,-78.879,Theft
272080,276493,1,42.949,-78.886,Theft
272084,276497,1,42.946,-78.858,Assault
272087,276500,1,42.928,-78.879,Theft
272090,276503,1,42.956,-78.857,Assault
272094,276507,1,42.925,-78.876,Theft
272097,276510,1,42.935,-78.901,Theft of Vehicle
272102,276515,1,42.942,-78.855,Breaking & Entering
272104,276517,1,42.958,-78.896,Robbery
272114,276527,1,42.926,-78.884,Breaking & Entering
272119,276532,1,42.953,-78.905,Theft
272121,276534,1,42.952,-78.899,Robbery
272122,276535,1,42.953,-78.886,Theft
272123,276536,1,42.928,-78.89,Theft
272127,276540,1,42.949,-78.853,Breaking & Entering
272129,276542,1,42.949,-78.901,Breaking & Entering
272130,276543,1,42.955,-78.874,Theft
272134,276547,1,42.951,-78.85,Theft
272137,276550,1,42.948,-78.854,Theft
272140,276553,1,42.938,-78.892,Assault
272141,276554,1,42.956,-78.87,Theft
272147,276561,1,42.928,-78.884,Assault
272151,276565,1,42.961,-78.904,Theft of Vehicle
272158,276573,1,42.926,-78.89,Robbery
272161,276576,1,42.954,-78.904,Other Sexual Offense
272164,276579,1,42.93,-78.892,Theft
272175,276590,1,42.928,-78.888,Assault
272179,276594,1,42.94,-78.906,Robbery
272190,276605,1,42.953,-78.885,Theft
272191,276606,1,42.937,-78.903,Assault
272192,276607,1,42.954,-78.879,Theft
272195,276610,1,42.938,-78.901,Breaking & Entering
272200,276615,1,42.925,-78.886,Breaking & Entering
272204,276620,1,42.941,-78.882,Theft
272212,276628,1,42.957,-78.889,Theft
272217,276633,1,42.925,-78.881,Breaking & Entering
272218,276634,1,42.948,-78.867,Breaking & Entering
272221,276637,1,42.922,-78.89,Robbery
272224,276640,1,42.957,-78.88,Breaking & Entering
272225,276641,1,42.927,-78.868,Breaking & Entering
272229,276645,1,42.939,-78.894,Theft
272230,276646,1,42.939,-78.889,Breaking & Entering
272236,276652,1,42.93,-78.891,Assault
272255,276672,1,42.94,-78.89,Theft
272263,276680,1,42.948,-78.908,Breaking & Entering
272265,276682,1,42.921,-78.886,Sexual Assault
272267,276684,1,42.948,-78.872,Theft
272277,276694,1,42.958,-78.869,Theft
272288,276705,1,42.955,-78.871,Theft
272292,276709,1,42.919,-78.887,Theft
272294,276711,1,42.92,-78.89,Breaking & Entering
272307,276724,1,42.939,-78.888,Breaking & Entering
272309,276726,1,42.942,-78.89,Theft
272312,276729,1,42.941,-78.868,Theft
272318,276736,1,42.946,-78.906,Assault
272321,276739,1,42.956,-78.905,Assault
272324,276742,1,42.948,-78.859,Theft
272328,276746,1,42.958,-78.883,Theft
272329,276747,1,42.939,-78.899,Theft
272342,276760,1,42.958,-78.903,Breaking & Entering
272350,276768,1,42.927,-78.886,Theft
272354,276772,1,42.942,-78.887,Theft of Vehicle
272373,276791,1,42.955,-78.874,Theft
272374,276792,1,42.941,-78.905,Theft of Vehicle
272379,276797,1,42.957,-78.905,Theft
