,data_indexes,lables,Latitude,Longitude,Parent Incident Type
256610,260806,2,42.904,-78.809,Theft
256612,260808,2,42.922,-78.832,Assault
256613,260809,2,42.935,-78.814,Theft of Vehicle
256614,260810,2,42.921,-78.8,Breaking & Entering
256629,260825,2,42.94,-78.824,Theft
256633,260829,2,42.915,-78.843,Assault
256634,260830,2,42.923,-78.82,Robbery
256635,260831,2,42.934,-78.819,Breaking & Entering
256637,260833,2,42.908,-78.839,Theft
256643,260839,2,42.922,-78.81,Other Sexual Offense
256648,260844,2,42.907,-78.811,Breaking & Entering
256650,260846,2,42.926,-78.802,Breaking & Entering
256652,260848,2,42.923,-78.805,Assault
256657,260854,2,42.94,-78.823,Theft
256659,260856,2,42.94,-78.816,Theft
256661,260858,2,42.925,-78.811,Robbery
256663,260860,2,42.947,-78.821,Breaking & Entering
256666,260863,2,42.943,-78.811,Theft
256671,260868,2,42.909,-78.836,Breaking & Entering
256675,260872,2,42.914,-78.824,Robbery
256676,260873,2,42.944,-78.82,Assault
256678,260875,2,42.923,-78.828,Breaking & Entering
256679,260876,2,42.93,-78.807,Breaking & Entering
256681,260878,2,42.914,-78.847,Assault
256688,260885,2,42.94,-78.816,Theft
256690,260887,2,42.951,-78.831,Theft
256691,260888,2,42.948,-78.842,Theft
256693,260890,2,42.929,-78.848,Theft
256696,260894,2,42.912,-78.806,Assault
256697,260895,2,42.927,-78.814,Breaking & Entering
256698,260896,2,42.925,-78.814,Theft of Vehicle
256700,260898,2,42.913,-78.814,Robbery
256703,260901,2,42.946,-78.832,Theft
256708,260906,2,42.918,-78.811,Breaking & Entering
256711,260909,2,42.954,-78.836,Theft
256717,260915,2,42.913,-78.821,Theft of Vehicle
256721,260919,2,42.903,-78.815,Breaking & Entering
256723,260921,2,42.938,-78.81,Theft of Vehicle
256728,260926,2,42.948,-78.824,Assault
256733,260931,2,42.94,-78.813,Theft
256735,260933,2,42.934,-78.817,Breaking & Entering
256737,260935,2,42.942,-78.812,Breaking & Entering
256741,260939,2,42.916,-78.803,Theft
256746,260944,2,42.908,-78.804,Theft
256758,260956,2,42.921,-78.803,Breaking & Entering
256759,260957,2,42.915,-78.808,Robbery
256771,260969,2,42.939,-78.835,Theft
256772,260970,2,42.938,-78.819,Breaking & Entering
256776,260974,2,42.918,-78.829,Assault
256777,260975,2,42.918,-78.812,Theft
256786,260984,2,42.939,-78.834,Breaking & Entering
256789,260987,2,42.919,-78.845,Theft
256796,260994,2,42.921,-78.849,Theft
256797,260995,2,42.939,-78.802,Breaking & Entering
256805,261004,2,42.91,-78.81,Theft of Vehicle
256810,261009,2,42.919,-78.809,Homicide
256816,261015,2,42.94,-78.839,Theft of Vehicle
256817,261016,2,42.909,-78.842,Breaking & Entering
256819,261018,2,42.91,-78.803,Robbery
256822,261021,2,42.932,-78.803,Breaking & Entering
256824,261023,2,42.94,-78.814,Theft
256825,261024,2,42.912,-78.839,Theft
256828,261027,2,42.907,-78.824,Breaking & Entering
256831,261030,2,42.908,-78.811,Theft
256839,261038,2,42.93,-78.84,Breaking & Entering
256848,261048,2,42.937,-78.836,Theft of Vehicle
256852,261052,2,42.915,-78.848,Assault
256859,261059,2,42.9,-78.818,Breaking & Entering
256860,261060,2,42.936,-78.845,Breaking & Entering
256862,261062,2,42.914,-78.845,Theft
256866,261066,2,42.925,-78.82,Other Sexual Offense
256867,261067,2,42.913,-78.801,Assault
256871,261071,2,42.909,-78.816,Assault
256872,261072,2,42.938,-78.814,Theft of Vehicle
256874,261074,2,42.938,-78.816,Theft
256879,261079,2,42.915,-78.801,Assault
256881,261081,2,42.935,-78.815,Theft
256883,261083,2,42.93,-78.815,Theft
256884,261084,2,42.935,-78.842,Theft
256889,261089,2,42.919,-78.802,Theft
256890,261090,2,42.954,-78.837,Theft
256892,261092,2,42.938,-78.85,Robbery
256896,261096,2,42.918,-78.846,Breaking & Entering
256897,261097,2,42.932,-78.829,Robbery
256901,261101,2,42.926,-78.814,Theft
256911,261111,2,42.905,-78.83,Assault
256915,261115,2,42.914,-78.847,Assault
256917,261117,2,42.94,-78.814,Theft
256920,261120,2,42.913,-78.826,Assault
256921,261121,2,42.914,-78.8,Homicide
256922,261122,2,42.937,-78.851,Theft
256925,261125,2,42.948,-78.822,Assault
256930,261130,2,42.936,-78.819,Assault
256935,261135,2,42.94,-78.815,Theft
256936,261136,2,42.927,-78.8,Theft of Vehicle
256937,261137,2,42.937,-78.841,Theft
256938,261138,2,42.902,-78.84,Breaking & Entering
256939,261139,2,42.92,-78.835,Assault
256940,261140,2,42.922,-78.803,Breaking & Entering
256941,261141,2,42.939,-78.803,Other Sexual Offense
256944,261144,2,42.932,-78.846,Theft
256947,261147,2,42.93,-78.816,Assault
256949,261149,2,42.923,-78.806,Other Sexual Offense
256950,261150,2,42.94,-78.829,Sexual Assault
256951,261151,2,42.914,-78.8,Theft
256957,261157,2,42.917,-78.805,Sexual Offense
256961,261161,2,42.921,-78.811,Breaking & Entering
256973,261173,2,42.931,-78.804,Breaking & Entering
256976,261176,2,42.91,-78.8,Theft of Vehicle
256979,261179,2,42.93,-78.807,Breaking & Entering
256980,261180,2,42.923,-78.815,Theft of Vehicle
256982,261182,2,42.936,-78.832,Theft of Vehicle
256985,261185,2,42.939,-78.809,Assault
256991,261191,2,42.917,-78.842,Theft
256997,261197,2,42.912,-78.84,Assault
256999,261199,2,42.926,-78.823,Theft
257000,261200,2,42.93,-78.807,Assault
257001,261201,2,42.949,-78.82,Theft
257004,261204,2,42.94,-78.817,Breaking & Entering
257006,261206,2,42.933,-78.844,Breaking & Entering
257009,261209,2,42.915,-78.827,Theft
257014,261214,2,42.909,-78.806,Theft
257020,261220,2,42.923,-78.815,Assault
257022,261222,2,42.902,-78.839,Theft
257023,261224,2,42.949,-78.82,Theft
257024,261225,2,42.931,-78.802,Breaking & Entering
257027,261228,2,42.944,-78.806,Theft
257029,261230,2,42.918,-78.812,Assault
257033,261234,2,42.934,-78.834,Theft of Vehicle
257037,261238,2,42.917,-78.842,Theft
257038,261239,2,42.925,-78.817,Breaking & Entering
257041,261242,2,42.952,-78.841,Theft
257051,261252,2,42.927,-78.848,Theft
257052,261253,2,42.921,-78.814,Theft
257058,261259,2,42.914,-78.838,Robbery
257063,261264,2,42.921,-78.809,Theft of Vehicle
257066,261267,2,42.923,-78.823,Breaking & Entering
257073,261274,2,42.911,-78.81,Theft
257080,261281,2,42.925,-78.822,Theft
257083,261284,2,42.934,-78.811,Breaking & Entering
257084,261285,2,42.95,-78.828,Breaking & Entering
257086,261287,2,42.915,-78.814,Theft
257088,261289,2,42.928,-78.802,Assault
257093,261294,2,42.942,-78.847,Breaking & Entering
257098,261299,2,42.912,-78.845,Breaking & Entering
257103,261304,2,42.94,-78.851,Theft
257104,261305,2,42.908,-78.803,Breaking & Entering
257105,261306,2,42.928,-78.802,Assault
257107,261308,2,42.946,-78.826,Theft
257108,261309,2,42.931,-78.848,Theft of Vehicle
257112,261314,2,42.909,-78.84,Breaking & Entering
257122,261324,2,42.941,-78.847,Theft
257124,261326,2,42.923,-78.828,Assault
257125,261327,2,42.903,-78.818,Theft
257127,261329,2,42.946,-78.826,Breaking & Entering
257129,261331,2,42.94,-78.824,Theft
257131,261333,2,42.903,-78.815,Assault
257134,261336,2,42.906,-78.81,Theft
257136,261338,2,42.955,-78.839,Theft
257142,261344,2,42.942,-78.842,Theft
257143,261345,2,42.945,-78.815,Theft
257144,261346,2,42.912,-78.839,Assault
257150,261352,2,42.906,-78.804,Theft
257151,261353,2,42.951,-78.826,Theft
257158,261360,2,42.936,-78.804,Theft
257159,261361,2,42.903,-78.812,Breaking & Entering
257168,261370,2,42.908,-78.832,Theft of Vehicle
257170,261372,2,42.942,-78.835,Breaking & Entering
257171,261373,2,42.912,-78.806,Robbery
257173,261375,2,42.908,-78.838,Breaking & Entering
257176,261378,2,42.932,-78.819,Breaking & Entering
257180,261382,2,42.919,-78.813,Breaking & Entering
257181,261383,2,42.945,-78.821,Theft of Vehicle
257184,261386,2,42.948,-78.818,Breaking & Entering
257185,261387,2,42.918,-78.804,Assault
257186,261388,2,42.934,-78.837,Breaking & Entering
257187,261389,2,42.941,-78.807,Theft of Vehicle
257190,261392,2,42.943,-78.819,Theft
257191,261393,2,42.929,-78.814,Theft
257193,261395,2,42.905,-78.828,Assault
257194,261396,2,42.945,-78.804,Breaking & Entering
257195,261397,2,42.924,-78.803,Breaking & Entering
257196,261398,2,42.916,-78.802,Theft
257199,261402,2,42.945,-78.843,Theft
257201,261404,2,42.922,-78.829,Theft of Vehicle
257202,261405,2,42.942,-78.837,Robbery
257205,261408,2,42.939,-78.832,Theft
257207,261410,2,42.903,-78.833,Breaking & Entering
257208,261411,2,42.943,-78.813,Breaking & Entering
257210,261413,2,42.944,-78.833,Assault
257214,261417,2,42.949,-78.809,Theft
257217,261420,2,42.915,-78.826,Other Sexual Offense
257218,261421,2,42.94,-78.82,Theft
257220,261423,2,42.952,-78.827,Breaking & Entering
257223,261426,2,42.918,-78.829,Breaking & Entering
257224,261427,2,42.907,-78.826,Assault
257225,261428,2,42.941,-78.814,Theft
257229,261432,2,42.908,-78.804,Assault
257237,261440,2,42.939,-78.835,Assault
257243,261446,2,42.926,-78.813,Theft
257247,261450,2,42.92,-78.846,Breaking & Entering
257250,261453,2,42.953,-78.829,Breaking & Entering
257255,261458,2,42.913,-78.814,Assault
257258,261461,2,42.951,-78.826,Theft
257277,261480,2,42.941,-78.814,Theft
257283,261486,2,42.943,-78.812,Robbery
257285,261488,2,42.932,-78.822,Theft
257286,261489,2,42.93,-78.813,Assault
257291,261494,2,42.922,-78.826,Theft
257292,261495,2,42.905,-78.818,Assault
257294,261497,2,42.935,-78.83,Theft
257295,261498,2,42.938,-78.802,Assault
257300,261503,2,42.925,-78.82,Breaking & Entering
257305,261508,2,42.941,-78.852,Theft
257307,261510,2,42.948,-78.808,Theft
257309,261512,2,42.94,-78.824,Theft
257310,261513,2,42.921,-78.816,Breaking & Entering
257329,261532,2,42.909,-78.813,Assault
257330,261533,2,42.92,-78.845,Breaking & Entering
257331,261534,2,42.909,-78.806,Theft of Vehicle
257334,261537,2,42.942,-78.814,Assault
257337,261540,2,42.91,-78.8,Robbery
257344,261547,2,42.927,-78.817,Theft
257351,261554,2,42.938,-78.842,Theft
257352,261555,2,42.95,-78.825,Breaking & Entering
257354,261557,2,42.935,-78.833,Breaking & Entering
257356,261559,2,42.922,-78.8,Theft
257357,261560,2,42.915,-78.807,Assault
257359,261562,2,42.925,-78.814,Robbery
257370,261573,2,42.921,-78.833,Theft of Vehicle
257371,261574,2,42.958,-78.836,Theft
257372,261575,2,42.914,-78.801,Theft
257374,261577,2,42.957,-78.819,Theft
257380,261583,2,42.94,-78.814,Robbery
257382,261585,2,42.909,-78.803,Other Sexual Offense
257383,261586,2,42.918,-78.8,Breaking & Entering
257385,261588,2,42.908,-78.805,Assault
257390,261593,2,42.93,-78.809,Assault
257395,261598,2,42.916,-78.8,Assault
257397,261600,2,42.948,-78.818,Theft
257398,261601,2,42.908,-78.814,Assault
257403,261606,2,42.911,-78.812,Assault
257407,261610,2,42.923,-78.813,Robbery
257408,261611,2,42.905,-78.828,Theft
257410,261613,2,42.935,-78.82,Breaking & Entering
257412,261615,2,42.913,-78.814,Assault
257413,261617,2,42.945,-78.824,Theft
257414,261618,2,42.926,-78.809,Breaking & Entering
257416,261620,2,42.941,-78.813,Robbery
257421,261625,2,42.91,-78.806,Breaking & Entering
257423,261627,2,42.937,-78.822,Assault
257425,261629,2,42.922,-78.83,Theft
257435,261639,2,42.944,-78.809,Assault
257438,261642,2,42.906,-78.806,Breaking & Entering
257440,261644,2,42.94,-78.823,Theft
257442,261646,2,42.907,-78.828,Theft of Vehicle
257443,261647,2,42.919,-78.847,Robbery
257445,261649,2,42.948,-78.846,Theft
257447,261651,2,42.907,-78.806,Theft of Vehicle
257448,261652,2,42.957,-78.838,Theft
257450,261654,2,42.905,-78.831,Robbery
257451,261655,2,42.927,-78.814,Breaking & Entering
257453,261657,2,42.908,-78.837,Theft
257455,261659,2,42.918,-78.829,Assault
257456,261660,2,42.949,-78.821,Assault
257466,261670,2,42.928,-78.851,Theft
257469,261673,2,42.947,-78.805,Assault
257473,261677,2,42.906,-78.801,Assault
257474,261678,2,42.945,-78.814,Robbery
257475,261679,2,42.913,-78.821,Theft
257478,261682,2,42.904,-78.817,Assault
257479,261683,2,42.918,-78.829,Assault
257483,261687,2,42.926,-78.812,Theft
257489,261693,2,42.943,-78.809,Theft
257495,261699,2,42.902,-78.839,Theft
257496,261700,2,42.938,-78.842,Breaking & Entering
257497,261701,2,42.906,-78.839,Theft
257501,261705,2,42.925,-78.803,Assault
257502,261706,2,42.937,-78.838,Breaking & Entering
257510,261714,2,42.932,-78.813,Breaking & Entering
257513,261717,2,42.948,-78.828,Breaking & Entering
257514,261718,2,42.93,-78.806,Theft of Vehicle
257517,261721,2,42.948,-78.82,Breaking & Entering
257521,261725,2,42.923,-78.809,Theft
257530,261734,2,42.946,-78.826,Assault
257531,261735,2,42.92,-78.826,Theft of Vehicle
257532,261736,2,42.907,-78.832,Robbery
257538,261742,2,42.919,-78.802,Assault
257540,261744,2,42.932,-78.839,Theft
257542,261746,2,42.952,-78.826,Assault
257546,261750,2,42.91,-78.838,Theft
257547,261751,2,42.907,-78.839,Theft
257550,261754,2,42.935,-78.81,Breaking & Entering
257554,261758,2,42.94,-78.811,Assault
257559,261763,2,42.92,-78.827,Theft of Vehicle
257561,261765,2,42.91,-78.801,Theft
257562,261766,2,42.947,-78.816,Assault
257563,261767,2,42.927,-78.847,Theft
257566,261770,2,42.934,-78.81,Breaking & Entering
257568,261772,2,42.939,-78.835,Theft
257569,261773,2,42.948,-78.813,Breaking & Entering
257574,261778,2,42.914,-78.802,Assault
257575,261779,2,42.941,-78.814,Assault
257576,261780,2,42.917,-78.802,Robbery
257577,261781,2,42.915,-78.815,Breaking & Entering
257578,261782,2,42.94,-78.808,Theft of Vehicle
257581,261786,2,42.938,-78.814,Robbery
257583,261788,2,42.91,-78.804,Theft
257588,261793,2,42.955,-78.827,Theft of Vehicle
257589,261794,2,42.915,-78.847,Theft
257590,261795,2,42.915,-78.838,Theft
257591,261796,2,42.919,-78.812,Theft of Vehicle
257593,261798,2,42.943,-78.822,Assault
257594,261799,2,42.935,-78.814,Theft
257597,261802,2,42.903,-78.824,Theft
257602,261807,2,42.934,-78.837,Theft
257603,261808,2,42.948,-78.818,Robbery
257604,261809,2,42.911,-78.813,Assault
257605,261810,2,42.907,-78.804,Theft
257608,261813,2,42.951,-78.826,Theft
257609,261814,2,42.921,-78.827,Robbery
257610,261815,2,42.942,-78.806,Assault
257611,261816,2,42.93,-78.813,Theft
257613,261818,2,42.918,-78.823,Theft
257616,261821,2,42.926,-78.844,Breaking & Entering
257620,261826,2,42.933,-78.831,Assault
257621,261827,2,42.947,-78.805,Theft of Vehicle
257622,261828,2,42.93,-78.813,Sexual Assault
257634,261840,2,42.952,-78.828,Breaking & Entering
257635,261841,2,42.921,-78.805,Assault
257643,261849,2,42.919,-78.846,Theft
257646,261852,2,42.902,-78.81,Theft
257649,261855,2,42.922,-78.829,Theft
257650,261856,2,42.914,-78.823,Theft
257652,261858,2,42.948,-78.828,Breaking & Entering
257654,261860,2,42.948,-78.835,Theft
257660,261866,2,42.957,-78.834,Theft
257665,261871,2,42.95,-78.83,Breaking & Entering
257667,261873,2,42.919,-78.804,Theft of Vehicle
257669,261875,2,42.928,-78.811,Theft
257671,261878,2,42.905,-78.814,Theft
257672,261879,2,42.935,-78.82,Theft
257674,261881,2,42.949,-78.819,Breaking & Entering
257675,261882,2,42.95,-78.827,Assault
257681,261888,2,42.938,-78.812,Theft
257684,261891,2,42.922,-78.827,Assault
257686,261893,2,42.931,-78.834,Assault
257698,261905,2,42.93,-78.809,Assault
257702,261909,2,42.941,-78.822,Theft
257704,261911,2,42.916,-78.811,Theft
257719,261926,2,42.908,-78.816,Theft of Vehicle
257723,261930,2,42.92,-78.8,Theft
257726,261933,2,42.924,-78.814,Assault
257731,261938,2,42.937,-78.816,Theft
257734,261941,2,42.918,-78.829,Assault
257735,261942,2,42.909,-78.801,Assault
257741,261948,2,42.939,-78.817,Theft
257742,261949,2,42.918,-78.805,Theft
257743,261950,2,42.915,-78.804,Breaking & Entering
257745,261952,2,42.93,-78.804,Assault
257747,261954,2,42.92,-78.81,Breaking & Entering
257753,261960,2,42.942,-78.809,Breaking & Entering
257754,261961,2,42.925,-78.847,Assault
257760,261967,2,42.932,-78.804,Assault
257765,261972,2,42.926,-78.814,Theft
257768,261975,2,42.918,-78.801,Assault
257769,261976,2,42.954,-78.837,Assault
257771,261978,2,42.946,-78.81,Theft of Vehicle
257773,261980,2,42.955,-78.83,Breaking & Entering
257774,261981,2,42.905,-78.832,Theft of Vehicle
257775,261982,2,42.942,-78.814,Robbery
257777,261984,2,42.945,-78.811,Theft
257778,261985,2,42.921,-78.825,Other Sexual Offense
257787,261994,2,42.934,-78.832,Theft
257789,261997,2,42.949,-78.828,Breaking & Entering
257793,262001,2,42.947,-78.825,Assault
257795,262003,2,42.927,-78.839,Theft of Vehicle
257796,262004,2,42.946,-78.813,Assault
257798,262006,2,42.909,-78.838,Assault
257801,262009,2,42.902,-78.827,Assault
257805,262014,2,42.93,-78.802,Assault
257808,262017,2,42.948,-78.82,Breaking & Entering
257810,262019,2,42.944,-78.823,Breaking & Entering
257811,262020,2,42.908,-78.8,Assault
257812,262022,2,42.916,-78.807,Assault
257814,262024,2,42.925,-78.814,Theft
257820,262030,2,42.935,-78.829,Assault
257822,262032,2,42.918,-78.829,Breaking & Entering
257823,262033,2,42.955,-78.838,Theft
257828,262038,2,42.925,-78.806,Theft
257835,262045,2,42.912,-78.824,Theft of Vehicle
257839,262049,2,42.94,-78.816,Theft
257840,262050,2,42.905,-78.84,Assault
257843,262053,2,42.935,-78.803,Breaking & Entering
257845,262055,2,42.93,-78.84,Assault
257847,262057,2,42.915,-78.829,Robbery
257851,262061,2,42.901,-78.839,Assault
257853,262063,2,42.935,-78.824,Theft
257856,262066,2,42.912,-78.81,Breaking & Entering
257858,262068,2,42.931,-78.849,Theft
257861,262071,2,42.924,-78.823,Assault
257862,262072,2,42.935,-78.839,Theft
257863,262073,2,42.91,-78.806,Assault
257864,262074,2,42.911,-78.804,Theft
257866,262076,2,42.937,-78.808,Theft
257868,262078,2,42.902,-78.832,Theft
257872,262082,2,42.942,-78.831,Breaking & Entering
257878,262088,2,42.947,-78.845,Theft
257881,262091,2,42.913,-78.828,Breaking & Entering
257883,262093,2,42.932,-78.85,Theft
257888,262098,2,42.907,-78.822,Breaking & Entering
257892,262102,2,42.93,-78.809,Breaking & Entering
257895,262105,2,42.929,-78.814,Theft
257896,262106,2,42.942,-78.808,Theft
257899,262109,2,42.934,-78.838,Theft
257905,262116,2,42.903,-78.814,Theft
257906,262117,2,42.949,-78.812,Theft
257907,262118,2,42.948,-78.83,Theft
257913,262124,2,42.941,-78.835,Theft
257918,262129,2,42.947,-78.847,Breaking & Entering
257919,262130,2,42.939,-78.835,Breaking & Entering
257932,262143,2,42.934,-78.827,Breaking & Entering
257936,262147,2,42.94,-78.822,Theft
257938,262149,2,42.92,-78.847,Theft
257940,262151,2,42.93,-78.804,Sexual Assault
257942,262153,2,42.946,-78.807,Breaking & Entering
257945,262156,2,42.94,-78.816,Theft
257946,262157,2,42.939,-78.809,Theft
257947,262159,2,42.937,-78.837,Breaking & Entering
257948,262160,2,42.941,-78.837,Theft
257951,262163,2,42.93,-78.8,Robbery
257954,262166,2,42.948,-78.828,Breaking & Entering
257959,262171,2,42.918,-78.802,Breaking & Entering
257960,262172,2,42.931,-78.804,Theft
257961,262173,2,42.943,-78.814,Assault
257965,262177,2,42.921,-78.826,Theft of Vehicle
257966,262178,2,42.948,-78.821,Assault
257971,262183,2,42.918,-78.84,Breaking & Entering
257972,262184,2,42.929,-78.823,Breaking & Entering
257979,262191,2,42.935,-78.81,Assault
257981,262193,2,42.932,-78.83,Breaking & Entering
257982,262194,2,42.933,-78.833,Assault
257983,262195,2,42.954,-78.837,Assault
257987,262199,2,42.937,-78.81,Theft of Vehicle
257992,262204,2,42.907,-78.824,Breaking & Entering
257993,262205,2,42.922,-78.81,Breaking & Entering
257998,262210,2,42.942,-78.835,Theft
258000,262212,2,42.918,-78.829,Sexual Offense
258003,262215,2,42.914,-78.823,Theft
258005,262217,2,42.906,-78.811,Breaking & Entering
258012,262224,2,42.934,-78.818,Theft
258015,262227,2,42.917,-78.843,Theft
258018,262230,2,42.941,-78.806,Assault
258019,262231,2,42.923,-78.811,Theft
258021,262233,2,42.941,-78.832,Theft
258025,262237,2,42.906,-78.81,Assault
258029,262241,2,42.93,-78.814,Theft
258038,262250,2,42.938,-78.819,Assault
258040,262252,2,42.954,-78.832,Breaking & Entering
258043,262255,2,42.91,-78.816,Breaking & Entering
258046,262258,2,42.933,-78.818,Theft of Vehicle
258056,262268,2,42.941,-78.811,Assault
258058,262270,2,42.951,-78.826,Theft
258059,262271,2,42.921,-78.806,Assault
258066,262278,2,42.947,-78.84,Breaking & Entering
258069,262281,2,42.926,-78.804,Theft of Vehicle
258070,262282,2,42.909,-78.817,Theft
258071,262283,2,42.92,-78.828,Theft of Vehicle
258072,262284,2,42.94,-78.816,Theft
258075,262288,2,42.956,-78.841,Theft of Vehicle
258079,262292,2,42.945,-78.821,Theft
258082,262295,2,42.942,-78.815,Assault
258084,262297,2,42.93,-78.805,Breaking & Entering
258087,262300,2,42.917,-78.8,Breaking & Entering
258091,262304,2,42.936,-78.819,Theft of Vehicle
258095,262308,2,42.939,-78.835,Breaking & Entering
258096,262309,2,42.903,-78.815,Breaking & Entering
258097,262310,2,42.93,-78.85,Theft of Vehicle
258101,262314,2,42.941,-78.848,Theft
258102,262315,2,42.923,-78.823,Breaking & Entering
258103,262316,2,42.905,-78.825,Assault
258109,262322,2,42.95,-78.83,Assault
258113,262326,2,42.946,-78.813,Assault
258115,262328,2,42.944,-78.818,Theft
258116,262329,2,42.94,-78.816,Theft
258118,262331,2,42.935,-78.844,Theft
258119,262332,2,42.936,-78.851,Robbery
258120,262333,2,42.918,-78.813,Theft
258121,262334,2,42.914,-78.838,Sexual Assault
258122,262335,2,42.948,-78.823,Theft
258123,262336,2,42.916,-78.846,Breaking & Entering
258128,262341,2,42.935,-78.85,Theft of Vehicle
258129,262342,2,42.913,-78.847,Breaking & Entering
258130,262343,2,42.917,-78.8,Assault
258135,262349,2,42.922,-78.809,Theft
258136,262350,2,42.951,-78.824,Breaking & Entering
258137,262351,2,42.942,-78.835,Breaking & Entering
258138,262352,2,42.913,-78.812,Theft
258140,262354,2,42.914,-78.811,Breaking & Entering
258142,262356,2,42.923,-78.815,Breaking & Entering
258145,262359,2,42.921,-78.849,Theft
258146,262360,2,42.932,-78.825,Breaking & Entering
258148,262362,2,42.923,-78.811,Theft
258150,262364,2,42.904,-78.832,Breaking & Entering
258157,262371,2,42.908,-78.804,Breaking & Entering
258158,262372,2,42.922,-78.822,Assault
258163,262377,2,42.947,-78.845,Breaking & Entering
258165,262379,2,42.944,-78.81,Breaking & Entering
258167,262381,2,42.919,-78.8,Sexual Assault
258169,262383,2,42.916,-78.806,Theft
258170,262384,2,42.918,-78.829,Theft
258171,262385,2,42.911,-78.801,Assault
258182,262396,2,42.93,-78.809,Breaking & Entering
258183,262397,2,42.94,-78.832,Assault
258188,262402,2,42.94,-78.813,Theft
258189,262403,2,42.914,-78.828,Breaking & Entering
258195,262409,2,42.903,-78.815,Theft
258201,262415,2,42.93,-78.813,Assault
258203,262417,2,42.914,-78.823,Assault
258205,262419,2,42.942,-78.812,Theft
258206,262420,2,42.934,-78.831,Assault
258207,262421,2,42.919,-78.825,Robbery
258210,262424,2,42.93,-78.813,Robbery
258213,262427,2,42.935,-78.804,Theft of Vehicle
258217,262431,2,42.909,-78.832,Assault
258220,262434,2,42.92,-78.801,Assault
258222,262436,2,42.906,-78.831,Robbery
258224,262438,2,42.929,-78.813,Theft
258228,262442,2,42.917,-78.813,Theft
258233,262447,2,42.935,-78.813,Theft
258238,262452,2,42.951,-78.826,Assault
258245,262459,2,42.941,-78.819,Assault
258248,262462,2,42.94,-78.813,Theft
258249,262463,2,42.944,-78.816,Theft
258250,262464,2,42.948,-78.817,Theft of Vehicle
258251,262465,2,42.902,-78.811,Theft
258253,262467,2,42.904,-78.81,Robbery
258263,262477,2,42.929,-78.827,Theft
258266,262480,2,42.942,-78.848,Theft
258268,262482,2,42.916,-78.809,Breaking & Entering
258274,262488,2,42.91,-78.802,Breaking & Entering
258276,262490,2,42.935,-78.823,Theft
258286,262500,2,42.902,-78.836,Theft of Vehicle
258295,262509,2,42.902,-78.824,Assault
258296,262510,2,42.958,-78.818,Theft
258301,262515,2,42.934,-78.834,Theft of Vehicle
258311,262525,2,42.922,-78.805,Theft
258312,262526,2,42.957,-78.82,Theft
258317,262531,2,42.945,-78.802,Breaking & Entering
258320,262534,2,42.912,-78.808,Assault
258322,262536,2,42.946,-78.811,Theft
258325,262539,2,42.946,-78.813,Theft
258328,262542,2,42.947,-78.824,Theft of Vehicle
258329,262543,2,42.918,-78.829,Theft
258331,262545,2,42.932,-78.802,Breaking & Entering
258332,262546,2,42.938,-78.804,Assault
258339,262553,2,42.906,-78.822,Breaking & Entering
258340,262554,2,42.944,-78.811,Assault
258341,262555,2,42.939,-78.811,Theft of Vehicle
258345,262559,2,42.913,-78.821,Assault
258347,262561,2,42.942,-78.815,Theft of Vehicle
258354,262568,2,42.939,-78.818,Theft of Vehicle
258355,262569,2,42.914,-78.838,Theft
258356,262570,2,42.938,-78.814,Assault
258357,262571,2,42.949,-78.81,Theft
258359,262573,2,42.938,-78.803,Breaking & Entering
258360,262574,2,42.954,-78.83,Theft
258363,262577,2,42.945,-78.81,Breaking & Entering
258370,262584,2,42.947,-78.834,Assault
258373,262587,2,42.924,-78.813,Theft
258374,262588,2,42.937,-78.81,Robbery
258375,262589,2,42.945,-78.815,Theft
258381,262595,2,42.948,-78.842,Theft
258384,262598,2,42.91,-78.806,Assault
258385,262599,2,42.934,-78.847,Theft
258386,262600,2,42.929,-78.851,Theft
258388,262602,2,42.94,-78.834,Breaking & Entering
258389,262603,2,42.941,-78.817,Assault
258390,262604,2,42.919,-78.842,Robbery
258394,262608,2,42.912,-78.843,Theft
258399,262613,2,42.935,-78.807,Assault
258402,262616,2,42.951,-78.843,Theft
258403,262617,2,42.925,-78.827,Breaking & Entering
258404,262618,2,42.948,-78.821,Breaking & Entering
258408,262622,2,42.918,-78.812,Breaking & Entering
258410,262624,2,42.915,-78.831,Assault
258412,262626,2,42.936,-78.809,Breaking & Entering
258413,262627,2,42.907,-78.815,Assault
258415,262629,2,42.95,-78.828,Assault
258420,262634,2,42.915,-78.822,Breaking & Entering
258421,262635,2,42.913,-78.835,Assault
258422,262636,2,42.906,-78.831,Breaking & Entering
258423,262637,2,42.934,-78.815,Theft
258425,262639,2,42.921,-78.811,Assault
258427,262641,2,42.912,-78.828,Breaking & Entering
258429,262643,2,42.922,-78.8,Robbery
258430,262644,2,42.911,-78.821,Theft
258440,262654,2,42.915,-78.822,Assault
258447,262661,2,42.913,-78.839,Theft
258455,262669,2,42.952,-78.832,Theft
258458,262672,2,42.919,-78.808,Assault
258470,262684,2,42.931,-78.835,Theft
258472,262686,2,42.913,-78.846,Breaking & Entering
258478,262692,2,42.94,-78.808,Sexual Assault
258480,262694,2,42.914,-78.847,Breaking & Entering
258481,262695,2,42.93,-78.813,Theft
258486,262700,2,42.947,-78.811,Breaking & Entering
258489,262703,2,42.926,-78.823,Theft
258492,262706,2,42.924,-78.801,Theft
